Name,degree centrality,closeness centrality,betweenness centrality
YLR274W,0.0011881188118811883,0.020889440775376092,4.022734132250275e-07
YOR080W,0.008910891089108912,0.13620824328868497,0.0002531936246236148
YOR196C,0.00039603960396039607,0.00039603960396039607,0.0
YPL001W,0.0017821782178217822,0.11959495102318514,0.0
YPR019W,0.0023762376237623766,0.025305456077522645,2.4259755323043825e-06
YPR120C,0.0049504950495049506,0.12139547114747641,7.607165751967831e-05
YBL024W,0.0007920792079207921,0.0,0.0
YGR237C,0.0005940594059405942,0.007280988563972676,2.7365184527959628e-06
YBL025W,0.0019801980198019802,0.0,0.0
YBR274W,0.0067326732673267334,0.00039603960396039607,0.000157782272418618
YDL113C,0.0017821782178217822,0.00293013916776293,3.273258780645565e-05
YDR247W,0.007128712871287129,0.009317819765683287,0.0003369783452472854
YER178W,0.005544554455445545,0.0121012101210121,0.00023658834290546133
YHR200W,0.007326732673267327,0.04092031492305857,0.00022187096852443664
YIL141W,0.0005940594059405942,0.012011477910193108,0.0
YJR087W,0.00039603960396039607,0.00019801980198019803,2.1745463392569273e-06
YKL135C,0.0023762376237623766,0.02538490793403898,5.2398201615351376e-05
YMR270C,0.0019801980198019802,0.045835225724407305,0.0
YBL066C,0.0013861386138613863,0.000264026402640264,1.8681429845325932e-06
YBR019C,0.008910891089108912,0.0013700829542413703,6.662261931580662e-05
YCR020C-A,0.0007920792079207921,0.000264026402640264,1.5687843294133335e-07
YCR066W,0.0013861386138613863,0.0008085808580858086,2.8594284222535204e-06
YCR077C,0.007326732673267327,0.004159497917004816,0.0001472539153739827
YDL055C,0.009702970297029703,0.007502814421383829,0.0001617152040158246
YDL097C,0.006336633663366337,0.0036594580510682646,0.00015922013214692758
YDL160C,0.0039603960396039604,0.004867073941436697,0.0001449775203745927
YDL175C,0.0033663366336633667,0.004496476674694497,4.0255188612362104e-05
YDR166C,0.0005940594059405942,0.000594059405940594,2.5048105916221224e-07
YDR378C,0.004158415841584159,0.0032210680084401888,1.2630333489959026e-05
YDR440W,0.00039603960396039607,0.0004455445544554455,0.0
YEL015W,0.004554455445544555,0.003961030718456461,8.682353829920636e-05
YER112W,0.008910891089108912,0.014954979818539346,0.0006308842448955512
YER146W,0.007128712871287129,0.01412757669209544,0.00023436545268573766
YGL173C,0.010297029702970298,0.026756695776816285,0.0005576401444799156
YGL185C,0.0007920792079207921,0.004009295795105183,4.991162048044207e-07
YGL234W,0.0031683168316831685,0.006524199003751307,1.9032619172293583e-05
YGR077C,0.00039603960396039607,0.006276287259332793,0.0
YGR091W,0.006138613861386139,0.02394138937379102,0.0002690603716926141
YGR158C,0.0021782178217821784,0.015920933774951736,3.960688953200098e-05
YHR165C,0.007920792079207921,0.04413323894667047,0.0009969004181673053
YIL048W,0.0013861386138613863,0.012283406187732658,0.00014859353247596274
YIL066C,0.006534653465346535,0.04186377785203032,0.00013397037117976433
YIL132C,0.0015841584158415843,0.03827063515671003,7.5878823432667e-05
YJR022W,0.014851485148514853,0.06306078558675539,0.0015842786618899228
YLR039C,0.0007920792079207921,0.0004455445544554455,4.0373019729778936e-07
YLR120C,0.00019801980198019803,0.000264026402640264,0.0
YLR126C,0.00019801980198019803,0.000264026402640264,0.0
YLR128W,0.0007920792079207921,0.008156111170075659,1.2479696152215651e-06
YLR147C,0.008514851485148515,0.07021844242874097,0.0006485945473614789
YLR275W,0.0033663366336633667,0.05721642977530007,4.954385940973247e-05
YLR438C-A,0.005742574257425743,0.06867739517314564,0.00016681829620544342
YMR066W,0.005148514851485149,0.09598766274265222,0.0004353502341942705
YMR207C,0.00019801980198019803,0.000264026402640264,0.0
YMR237W,0.00019801980198019803,0.000264026402640264,0.0
YMR268C,0.0013861386138613863,0.058574894166690164,3.4308472864093135e-05
YNL147W,0.004356435643564357,0.06535374525558686,2.6701230779495358e-05
YNL264C,0.00019801980198019803,0.000264026402640264,0.0
YNL287W,0.0033663366336633667,0.09581328954151454,0.0
YOL102C,0.0013861386138613863,0.08962309759973887,0.0
YOL149W,0.0039603960396039604,0.10583190081545998,8.838204258374261e-05
YOR043W,0.0017821782178217822,0.04739312081497167,1.829722343538431e-05
YOR191W,0.0019801980198019802,0.09956840531717356,6.171160254956148e-06
YPL115C,0.0029702970297029703,0.09393570217321653,1.4010154043766478e-05
YPL119C,0.00019801980198019803,0.000264026402640264,0.0
YPL249C-A,0.0007920792079207921,0.013701652909573701,6.11740688209227e-08
YPR032W,0.0011881188118811883,0.030100358120918474,1.7154586442147724e-06
YPR132W,0.0015841584158415843,0.08830448122089421,0.0
YPR184W,0.0011881188118811883,0.05282750521567598,0.0
YBL027W,0.0009900990099009901,0.0,0.0
YBL029W,0.00019801980198019803,0.0,0.0
YBL030C,0.006138613861386139,0.0,0.0
YDL132W,0.013267326732673269,0.007882945291116142,0.0004927210509342632
YEL020W-A,0.0005940594059405942,0.00019801980198019803,3.921960823533334e-08
YER161C,0.008316831683168317,0.018845007177297656,0.0009294062140136227
YER171W,0.012475247524752476,0.013970263767698159,0.0004189715231295503
YGL137W,0.021980198019801982,0.042890891582923876,0.002112108888406148
YGR082W,0.0015841584158415843,0.00039603960396039607,2.3544660585170264e-05
YGR262C,0.011881188118811881,0.045103337823263395,0.0014909928866638047
YHR005C-A,0.0015841584158415843,0.0008250825082508251,1.311018614761373e-06
YHR133C,0.006138613861386139,0.03938120365708887,0.0005232422978152318
YHR166C,0.0049504950495049506,0.03558428192091559,0.0001663500404827108
YLR268W,0.0049504950495049506,0.054721057184921346,0.00014861255725676472
YML058W,0.004554455445544555,0.09294937403783031,0.0003265482531426135
YPL150W,0.006138613861386139,0.13955775428457687,2.6045800303384078e-05
YPL194W,0.0027722772277227726,0.1308849504950495,0.0
YBL031W,0.00019801980198019803,0.0,0.0
YBL032W,0.0029702970297029703,0.0,0.0
YFR012W,0.00019801980198019803,0.00019801980198019803,0.0
YGL049C,0.004356435643564357,0.016292590113103838,4.911865731554814e-05
YML105C,0.0005940594059405942,0.00019801980198019803,1.5687843294133335e-07
YMR125W,0.0077227722772277236,0.08307513928466967,0.00048386830414032397
YMR310C,0.0007920792079207921,0.09184949386212538,0.0
YNL005C,0.0017821782178217822,0.02804161668103594,1.4138063330253711e-05
YNL112W,0.0013861386138613863,0.0499874024193426,0.0
YPL237W,0.0023762376237623766,0.08704801373831624,1.0861491180704689e-05
YBL033C,0.00039603960396039607,0.0,0.0
YNL105W,0.00039603960396039607,0.06579818145079815,0.0
YPR172W,0.0009900990099009901,0.12258292767322801,0.0
YBL034C,0.0007920792079207921,0.0,0.0
YDR330W,0.00019801980198019803,0.00019801980198019803,0.0
YER177W,0.019603960396039604,0.030104361787530103,0.001827040126220937
YBL035C,0.0019801980198019802,0.0,0.0
YBR087W,0.0025742574257425744,0.00019801980198019803,6.111456455803906e-05
YDL058W,0.0005940594059405942,0.001885902876001886,5.899492245185638e-07
YIR008C,0.0009900990099009901,0.00019801980198019803,1.4072057688184005e-06
YKL045W,0.0009900990099009901,0.03759765807089184,7.71675000682827e-06
YNL102W,0.0019801980198019802,0.03503677152525379,6.443104337961074e-06
YNL290W,0.0067326732673267334,0.11122114934265703,9.598068903313746e-05
YOL094C,0.007326732673267327,0.11545271674875468,0.00013542820266890566
YOR217W,0.0007920792079207921,0.08980034744899293,0.0
YBL036C,0.0025742574257425744,0.0,0.0
YDR023W,0.0017821782178217822,0.0035155296351552963,9.328317929181555e-05
YDR226W,0.0015841584158415843,0.004898078043098428,8.904763615475029e-05
YDR342C,0.0033663366336633667,0.008361616649469824,6.067957933022835e-05
YDR343C,0.0025742574257425744,0.0028508918307561097,0.00020608752500988434
YGR087C,0.0015841584158415843,0.00649909742355451,9.300833627832699e-06
YMR319C,0.0035643564356435645,0.0858516940616443,2.3602067845304585e-05
YOL055C,0.01841584158415842,0.14840269273897283,0.0006840401959676994
YOL078W,0.0021782178217821784,0.1022944775928541,8.993432937900795e-05
YJR005W,0.0013861386138613863,0.0004526166902404526,2.360103184680528e-05
YJR058C,0.0009900990099009901,0.0005500550055005501,6.0363528887100075e-05
YOL062C,0.005544554455445545,0.10100669947234245,0.0
YCL014W,0.0023762376237623766,0.0030167292591328095,0.00010214780934969104
YDR164C,0.0013861386138613863,0.002706270627062706,7.917653037129874e-06
YDR237W,0.0007920792079207921,0.000264026402640264,1.2260796574522063e-07
YDR322W,0.0011881188118811883,0.000264026402640264,3.405274520346955e-06
YDR462W,0.0007920792079207921,0.000264026402640264,1.50636120115421e-06
YGR033C,0.0009900990099009901,0.014790367925681457,1.2766384675096535e-05
YJL005W,0.0037623762376237627,0.041390498958779706,0.00017619038797662742
YJL063C,0.0009900990099009901,0.03678773153094686,0.0
YJR138W,0.0033663366336633667,0.0344392144132446,5.79474927317486e-05
YKR085C,0.00039603960396039607,0.007959535083943177,0.0
YLR189C,0.00039603960396039607,0.007959535083943177,0.0
YLR439W,0.0011881188118811883,0.043129262796837466,2.6723737472481426e-05
YML025C,0.0011881188118811883,0.04347954214659216,1.76579881511675e-05
YMR024W,0.0013861386138613863,0.036007148652733516,1.0190931380072703e-05
YOR150W,0.0007920792079207921,0.04226647305474419,0.0
YPR100W,0.00019801980198019803,0.000264026402640264,0.0
YBL039C,0.007326732673267327,0.0,0.0
YDR260C,0.004356435643564357,0.008973205012808974,0.00012531368812423888
YDR394W,0.01702970297029703,0.011789831157028747,0.0005370212707887756
YEL056W,0.0039603960396039604,0.008608257052120306,7.361848903535904e-05
YER179W,0.009900990099009901,0.012897668056279312,0.000254985259852617
YFR004W,0.005742574257425743,0.013918868458274399,9.137748465399623e-05
YGL081W,0.004554455445544555,0.02134172295734246,0.00010255037353348779
YIL094C,0.0049504950495049506,0.043979559246247205,0.00012104598465841336
YJR103W,0.0005940594059405942,0.00039603960396039607,1.2155255603129804e-05
YJR109C,0.0029702970297029703,0.05980412284785433,2.41920195771438e-05
YLR291C,0.013861386138613862,0.098304890698976,0.0015760054027090778
YMR117C,0.007128712871287129,0.10390916869464725,9.305081984601292e-05
YNR031C,0.006930693069306931,0.12046109304071201,2.9271620465409165e-05
YOL126C,0.005544554455445545,0.11553065881364924,0.0
YOR117W,0.005346534653465347,0.1133273579424618,8.371776961674701e-05
YOR261C,0.005742574257425743,0.125467587845372,9.283929471171845e-06
YPL070W,0.006534653465346535,0.1363097166859543,0.00010049915587857684
YPL140C,0.010297029702970298,0.1466040822764391,5.1774191164928664e-05
YPL259C,0.008712871287128714,0.14478325088318106,0.0001416634260506562
YBL040C,0.0015841584158415843,0.0,0.0
YDR414C,0.008316831683168317,0.0028871287128712877,0.0004529410447734064
YJR010C-A,0.007920792079207921,0.03982813082563486,0.001189926306402433
YMR215W,0.008712871287128714,0.05995832634110868,0.00019702842014458695
YOL020W,0.0015841584158415843,0.05389015098274436,0.0
YPR156C,0.004554455445544555,0.09096029276582518,0.0
YBL041W,0.0017821782178217822,0.0,0.0
YCR073C,0.0017821782178217822,0.0013434881949733436,1.2186714343442386e-05
YDL020C,0.00039603960396039607,0.00019801980198019803,0.0
YDL147W,0.009504950495049506,0.0038896746817538895,0.00020690682547046138
YER012W,0.008712871287128714,0.012948937025682263,0.0001399588475628281
YER105C,0.0019801980198019802,0.0033058725719900236,1.6705555683880366e-05
YIL007C,0.0033663366336633667,0.03008575989316529,0.0001003165283122402
YPR103W,0.004752475247524753,0.12966416864408867,0.0
YBL042C,0.00039603960396039607,0.0,0.0
YER021W,0.0039603960396039604,0.012684915550378567,0.00010954925304933645
YNL121C,0.0019801980198019802,0.04389117520447697,2.734759970459593e-05
YBL043W,0.00039603960396039607,0.0,0.0
YBL100W-A,0.0009900990099009901,0.00019801980198019803,3.2486908821601113e-07
YBL044W,0.0005940594059405942,0.0,0.0
YJL159W,0.0009900990099009901,0.038322698488541584,1.4022448211541862e-05
YMR304W,0.004752475247524753,0.05862493941701863,3.4382581383385137e-05
YBL045C,0.0033663366336633667,0.0,0.0
YDL179W,0.0029702970297029703,0.0030912117760448616,9.947144472950725e-06
YDR339C,0.0011881188118811883,0.0012765205091937765,1.8315495388809565e-06
YLR090W,0.0007920792079207921,0.00039603960396039607,1.0445489335010049e-05
YLR442C,0.006336633663366337,0.07599609288283089,0.00030777620380603314
YOR125C,0.0025742574257425744,0.11584135240572171,0.0
YPR054W,0.005346534653465347,0.15574973566280692,2.5057153457472726e-05
YPR191W,0.0033663366336633667,0.15724550572704327,0.0
YBL046W,0.0007920792079207921,0.0,0.0
YDL112W,0.0007920792079207921,0.001056105610561056,5.251668842151019e-06
YDR075W,0.005940594059405941,0.008840929547500204,0.00010388792729023858
YML010W,0.0029702970297029703,0.04528987656474899,2.951012609932402e-05
YNL201C,0.0035643564356435645,0.047745274527452745,2.257230621655364e-05
YDR348C,0.0009900990099009901,0.00301445971935323,7.965774910946935e-05
YNL243W,0.0031683168316831685,0.09860559398838017,6.193874997467896e-05
YOL016C,0.0011881188118811883,0.04161833687116837,3.6279152069086973e-06
YBL049W,0.004356435643564357,0.0,0.0
YCL039W,0.004752475247524753,0.007334870473348704,0.00025411352049916204
YDL143W,0.0049504950495049506,0.004866302956826295,6.018989968594586e-05
YDR255C,0.0005940594059405942,0.0055130513051305135,1.455555491271986e-06
YER066C-A,0.0023762376237623766,0.013484147428306332,1.6890844396010737e-05
YGL227W,0.0005940594059405942,0.0055130513051305135,3.3542837169304403e-06
YGR172C,0.004158415841584159,0.016785939992175508,0.00018090130210739362
YHL010C,0.0007920792079207921,0.004725472547254726,5.179786522830554e-06
YIL017C,0.00039603960396039607,0.0055130513051305135,0.0
YIL097W,0.0007920792079207921,0.0055130513051305135,6.660801712991256e-07
YIL142W,0.007524752475247525,0.041849150634126954,0.00028969241862812915
YJL014W,0.0037623762376237627,0.03337608515867919,2.2524743930625893e-05
YJL111W,0.004554455445544555,0.041214608661526764,5.335277480648732e-05
YMR135C,0.0005940594059405942,0.0055130513051305135,5.229281098044445e-08
YBR272C,0.004554455445544555,0.0003564356435643564,4.224343210122638e-05
YCR082W,0.0009900990099009901,0.0008874220755408875,2.545456472028266e-05
YDL133W,0.0005940594059405942,0.000528052805280528,4.0461562496118894e-07
YDL173W,0.00039603960396039607,0.0003564356435643564,9.804902058833335e-08
YDR160W,0.0005940594059405942,0.003379961849395949,1.8138349884246026e-06
YDR189W,0.0017821782178217822,0.0003564356435643564,6.664531999418429e-07
YER101C,0.00019801980198019803,0.0003564356435643564,0.0
YGL095C,0.0013861386138613863,0.0026717322895080204,4.07460744376789e-06
YIL084C,0.0013861386138613863,0.0013501350135013501,3.1571951082241208e-06
YKL090W,0.0005940594059405942,0.000528052805280528,1.6472235458840004e-07
YLL009C,0.00039603960396039607,0.0657756315067551,0.0
YLR026C,0.004158415841584159,0.0415232491835571,0.00022950021640189773
YLR093C,0.0015841584158415843,0.028861965775859193,4.559726005399986e-06
YLR130C,0.00019801980198019803,0.0003564356435643564,0.0
YNL204C,0.0005940594059405942,0.09181185870290284,0.0
YOL018C,0.0023762376237623766,0.0978661268032091,0.00018826021554817503
YOL032W,0.00019801980198019803,0.0003564356435643564,0.0
YOL036W,0.0011881188118811883,0.10413319146122263,0.0
YOL135C,0.006534653465346535,0.14143494753693298,7.651756284355766e-05
YOR106W,0.0019801980198019802,0.06824236875909633,4.7755175993810263e-05
YOR245C,0.0007920792079207921,0.05496377394944454,0.0
YOR307C,0.0011881188118811883,0.08080156192308374,0.0
YPL192C,0.0007920792079207921,0.09124495597091199,0.0
YIL151C,0.0009900990099009901,0.0035152674931358675,1.226131351552895e-05
YKR096W,0.0011881188118811883,0.03825271781075658,4.520257927951638e-07
YBL052C,0.0009900990099009901,0.0,0.0
YGL207W,0.0037623762376237627,0.02066904989175666,0.00015621098657582727
YNL258C,0.0017821782178217822,0.05300090581850548,0.0
YOR064C,0.0005940594059405942,0.08961649833325042,6.9608322244327546e-06
YPL129W,0.0029702970297029703,0.10287721170224182,4.577202147741271e-05
YBL053W,0.0005940594059405942,0.0,0.0
YEL069C,0.0005940594059405942,0.00019801980198019803,2.2224444666688888e-07
YPR165W,0.0037623762376237627,0.12815603723680957,0.0
YBL054W,0.00019801980198019803,0.0,0.0
YBR039W,0.004554455445544555,0.0011980198019801982,2.1788284656423716e-05
YBR097W,0.00039603960396039607,0.000264026402640264,1.1765882470600001e-07
YDL060W,0.0035643564356435645,0.0012775471095496647,1.4910616574046261e-05
YDL145C,0.0100990099009901,0.009156160735379395,0.00039365409554656465
YDR071C,0.0011881188118811883,0.0016246624662466247,3.5823655691686863e-06
YDR076W,0.0017821782178217822,0.0043089572115106245,2.041445559027126e-06
YDR148C,0.008118811881188119,0.010099009900990098,0.00040578065282684137
YGR205W,0.0009900990099009901,0.003286812723825574,2.722874530709692e-06
YHL030W,0.004158415841584159,0.02061993989596724,2.5831955455784532e-05
YMR246W,0.0035643564356435645,0.1046496602847063,0.00014026673746289574
YNL250W,0.006336633663366337,0.12345857525978768,9.627571153620662e-05
YOR020C,0.0017821782178217822,0.1449620701200555,0.0
YOR086C,0.00039603960396039607,0.0030826866470430826,0.0
YBL058W,0.0011881188118811883,0.0,0.0
YBR223C,0.0029702970297029703,0.0032634439914579695,2.7216438544662168e-05
YDL190C,0.0025742574257425744,0.007851125456713931,3.936708540476961e-05
YKL213C,0.0011881188118811883,0.023455788015559427,4.829996245694581e-06
YBL059W,0.00039603960396039607,0.0,0.0
YCR099C,0.0015841584158415843,0.003950008115565655,3.252416078045072e-05
YBL061C,0.0009900990099009901,0.0,0.0
YBR023C,0.0007920792079207921,0.00019801980198019803,2.5799541162842196e-06
YNL233W,0.0005940594059405942,0.018348404499892713,0.0
YBL063W,0.00019801980198019803,0.0,0.0
YBL064C,0.0007920792079207921,0.0,0.0
YDR488C,0.0031683168316831685,0.012037677931926932,8.60017887543623e-05
YBL065W,0.00019801980198019803,0.0,0.0
YER022W,0.021584158415841586,0.013712815095357437,0.0015512308574215862
YGR117C,0.0005940594059405942,0.002355089877919831,3.4859703964751284e-07
YPL026C,0.0021782178217821784,0.10481506112651917,2.1900263047519592e-05
YBL067C,0.00039603960396039607,0.0,0.0
YBL068W,0.0005940594059405942,0.0,0.0
YHL011C,0.0011881188118811883,0.00039603960396039607,6.9125342675189e-06
YKL181W,0.0009900990099009901,0.0008250825082508251,1.5687843294133335e-07
YOL061W,0.0017821782178217822,0.0783011682517759,6.937948696830467e-05
YBL071C,0.00039603960396039607,0.0,0.0
YNL261W,0.0013861386138613863,0.042929033457501924,3.921960823533334e-08
YBL072C,0.0009900990099009901,0.0,0.0
YDR459C,0.0009900990099009901,0.00019801980198019803,1.4691478484916653e-06
YFL017C,0.0015841584158415843,0.000792079207920792,3.6690792743043847e-05
YLR140W,0.00019801980198019803,0.00019801980198019803,0.0
YBL074C,0.0007920792079207921,0.0,0.0
YDL208W,0.0039603960396039604,0.0036014092206766686,0.0001296111740585737
YDR283C,0.0035643564356435645,0.008115723853087063,2.6933695432771392e-05
YCR002C,0.008712871287128714,0.007680608365019012,0.0002280532126100627
YDL225W,0.008514851485148515,0.008647376365543531,0.00026540178815445556
YDR128W,0.008118811881188119,0.007572796623924688,0.00018508854459897768
YDR142C,0.010495049504950496,0.009638723872387239,0.000273576896413086
YGL004C,0.008316831683168317,0.018888210808201335,0.00016795513605816852
YHR186C,0.0049504950495049506,0.038875016822070556,0.00012350754474666937
YHR199C,0.004158415841584159,0.02560271829354226,0.0002346555994154046
YJL128C,0.008316831683168317,0.06781490096166423,0.0009120446531837372
YNL135C,0.011287128712871288,0.12680507908846242,0.000258832678243787
YOL133W,0.0201980198019802,0.14435661676712558,0.00048690846469478627
YOR250C,0.0015841584158415843,0.03449780446837645,0.0
YBL076C,0.0015841584158415843,0.0,0.0
YBR058C,0.0019801980198019802,0.00019801980198019803,1.568759301299609e-06
YDL100C,0.006930693069306931,0.00039603960396039607,4.0609202862617625e-05
YLR016C,0.0019801980198019802,0.06238916299439055,9.549748525172122e-05
YNL244C,0.013663366336633665,0.11128520135114701,0.000295721625093614
YBL078C,0.0015841584158415843,0.0,0.0
YHR171W,0.0015841584158415843,0.0030826866470430826,6.077539389607388e-06
YNR007C,0.0015841584158415843,0.10445102714353069,7.689588638088158e-06
YOR100C,0.0005940594059405942,0.030463018885850207,0.0
YBL079W,0.0011881188118811883,0.0,0.0
YGR052W,0.0077227722772277236,0.032096804602560654,0.00034466604462269425
YJL061W,0.0029702970297029703,0.04126102320843017,8.886208074667666e-05
YKL068W,0.006930693069306931,0.036322839714311994,0.00025178943326731583
YBL080C,0.00039603960396039607,0.0,0.0
YCR106W,0.0005940594059405942,0.00019801980198019803,1.5687843294133335e-07
YBL081W,0.00039603960396039607,0.0,0.0
YDL167C,0.0005940594059405942,0.00039603960396039607,6.1182588847120005e-06
YBL082C,0.00019801980198019803,0.0,0.0
YKL210W,0.0031683168316831685,0.06608788479649925,0.0001613545549324933
YBL084C,0.0017821782178217822,0.0,0.0
YDL008W,0.0021782178217821784,0.00019801980198019803,1.0466085862552846e-06
YDR118W,0.0019801980198019802,0.00039603960396039607,1.0466085862552846e-06
YFR036W,0.0023762376237623766,0.000594059405940594,4.679685088324203e-05
YGL240W,0.0019801980198019802,0.023218535483954687,1.8224694870338366e-05
YKL022C,0.0025742574257425744,0.030869096761892936,2.419270377890893e-05
YLR127C,0.0029702970297029703,0.04422853232979815,4.962661427362991e-05
YNL172W,0.0021782178217821784,0.08777772694366473,4.667814058311931e-05
YOR249C,0.0021782178217821784,0.07471504048948921,0.0
YBR003W,0.0007920792079207921,0.0003564356435643564,6.81668761564465e-06
YBR102C,0.0025742574257425744,0.0003564356435643564,3.919616121383661e-05
YBR238C,0.0005940594059405942,0.0003564356435643564,3.4095787670298915e-07
YDL155W,0.006534653465346535,0.0030378037803780373,0.000149061817812784
YDL176W,0.00019801980198019803,0.0003564356435643564,0.0
YDR036C,0.0035643564356435645,0.0008820882088208821,1.067905220137641e-05
YDR239C,0.0017821782178217822,0.0032622923309280085,2.9334225869973357e-05
YDR329C,0.0011881188118811883,0.002974045038573258,2.5741416972866753e-06
YDR332W,0.00039603960396039607,0.0003564356435643564,1.1765882470600001e-07
YDR372C,0.0011881188118811883,0.000528052805280528,1.767664201716369e-05
YER008C,0.0017821782178217822,0.0031985488625198392,8.041054407347525e-05
YER028C,0.0007920792079207921,0.000528052805280528,6.960257976432448e-06
YER124C,0.0011881188118811883,0.018440191722352447,3.016388122045745e-05
YER164W,0.0021782178217821784,0.0007463823305407463,2.803682568610081e-05
YFR034C,0.0025742574257425744,0.013409778779227971,0.00010281524757067612
YHL014C,0.00039603960396039607,0.014394329983644184,0.0
YJL155C,0.0007920792079207921,0.011960971051733122,0.0
YJR056C,0.0007920792079207921,0.0003564356435643564,6.132512696606245e-07
YJR061W,0.0007920792079207921,0.034287753099634284,2.3484258736503686e-05
YKL125W,0.00039603960396039607,0.0003564356435643564,1.2419542607855557e-07
YKL218C,0.00039603960396039607,0.0003564356435643564,3.0068366313755555e-08
YLL040C,0.0011881188118811883,0.0327456795679568,8.15917259658913e-06
YLR314C,0.005742574257425743,0.06862622322720834,0.00013748048350805276
YMR124W,0.0023762376237623766,0.08914345130426506,4.11386355373789e-06
YMR244W,0.0005940594059405942,0.017136401013497702,0.0
YNL078W,0.0025742574257425744,0.11644329154056782,6.729767693004859e-05
YNL234W,0.0009900990099009901,0.08847311773430863,0.0
YNR016C,0.0035643564356435645,0.1177030731016299,5.0048131331120816e-05
YOL019W,0.00039603960396039607,0.0033626004109844946,0.0
YOL070C,0.0023762376237623766,0.10506518172751049,3.801204688674057e-05
YPL038W,0.0031683168316831685,0.08779955761533599,2.7177001706250635e-06
YPL158C,0.0011881188118811883,0.09795708987859915,0.0
YBL086C,0.00039603960396039607,0.0,0.0
YLR322W,0.0007920792079207921,0.06723962042773925,1.6540393658524778e-05
YLR025W,0.0017821782178217822,0.000974866717440975,2.968475525084127e-05
YNL265C,0.0027722772277227726,0.0788535374383005,2.261760265849986e-05
YPL110C,0.0017821782178217822,0.10253915350174722,0.0
YBL089W,0.0009900990099009901,0.0,0.0
YBR068C,0.0011881188118811883,0.00019801980198019803,5.3519715494736525e-05
YLR325C,0.0005940594059405942,0.00039603960396039607,1.960980411766667e-07
YOR082C,0.00039603960396039607,0.00019801980198019803,9.804902058833335e-08
YBL090W,0.00039603960396039607,0.0,0.0
YBL091C,0.00019801980198019803,0.0,0.0
YBL092W,0.0005940594059405942,0.0,0.0
YDR026C,0.0007920792079207921,0.0015103205235777815,3.1234441519368646e-05
YDR398W,0.005940594059405941,0.011823000761614622,0.000139036706820197
YBL093C,0.0049504950495049506,0.0,0.0
YBR193C,0.0031683168316831685,0.00019801980198019803,3.616909243625109e-05
YCR081W,0.0015841584158415843,0.0005500550055005501,6.598855126720392e-06
YDR308C,0.0023762376237623766,0.003950008115565655,2.1889951871868256e-05
YGL025C,0.0013861386138613863,0.001783480979676915,1.8517948443293918e-06
YGL151W,0.0015841584158415843,0.005238741616097093,5.054401268658545e-06
YGR104C,0.005742574257425743,0.02254344499771273,0.0001713952298842342
YHR058C,0.0025742574257425744,0.021554480260056078,2.0119458978224335e-05
YHR147C,0.0005940594059405942,0.00039603960396039607,4.921127033338255e-07
YKL129C,0.009702970297029703,0.06651732906122221,0.0007033786604078429
YLR071C,0.0023762376237623766,0.023436834339878646,1.004873131197005e-05
YML007W,0.0027722772277227726,0.08527829336748734,0.00043230382370066154
YMR112C,0.0013861386138613863,0.03580730854456726,3.725103134949242e-07
YNL236W,0.005742574257425743,0.1205055153791241,0.0003941278605334174
YNR010W,0.0021782178217821784,0.09027892823731191,8.718083037476053e-06
YOL051W,0.004554455445544555,0.09822668294226683,3.4284287524860765e-05
YOR140W,0.0009900990099009901,0.10426437380580163,0.0
YOR174W,0.0049504950495049506,0.137347310506707,0.0
YPR070W,0.0015841584158415843,0.12555840798648923,0.0
YPR168W,0.0013861386138613863,0.10860488525783127,0.0
YBL094C,0.00039603960396039607,0.0,0.0
YBL095W,0.00039603960396039607,0.0,0.0
YBR162C,0.0019801980198019802,0.00019801980198019803,7.221606069726177e-05
YBL097W,0.00019801980198019803,0.0,0.0
YLR373C,0.006138613861386139,0.034916963473937954,0.00022382967970509677
YBL098W,0.00019801980198019803,0.0,0.0
YDL226C,0.0031683168316831685,0.0016082826556767353,0.0001702270405279941
YBR088C,0.005148514851485149,0.0011980198019801982,0.00012368108718804953
YBR264C,0.0023762376237623766,0.0023358254192766214,1.581436993586468e-05
YBR288C,0.005544554455445545,0.00245024502450245,0.0001087749417238696
YCR001W,0.0019801980198019802,0.0009435061153174141,3.4168943810218366e-06
YCR014C,0.0023762376237623766,0.004162890865357722,4.954551923771556e-06
YCR079W,0.005940594059405941,0.003548584946990274,6.497822764925627e-05
YDL004W,0.00039603960396039607,0.0009435061153174141,0.0
YDL013W,0.0039603960396039604,0.0009435061153174141,1.7557539568044868e-05
YDL164C,0.004158415841584159,0.0053295329532953295,3.0432101211763182e-05
YDL200C,0.0100990099009901,0.00957123327395501,0.000303841617528518
YDR131C,0.0037623762376237627,0.007922921324390503,9.658811523016003e-05
YDR143C,0.0037623762376237627,0.009355879408165537,2.0969287261469127e-05
YDR200C,0.005346534653465347,0.00460519801980198,1.4450953630932983e-05
YDR227W,0.0067326732673267334,0.010770420792079209,8.96124599493205e-05
YDR322C-A,0.00039603960396039607,0.0009435061153174141,0.0
YDR419W,0.0021782178217821784,0.00705879213258253,7.236074894070228e-06
YER059W,0.0037623762376237627,0.0039055869872701553,0.00013438078036524296
YER173W,0.008514851485148515,0.016288924229210487,0.00026976453308712466
YGL131C,0.0013861386138613863,0.028062694771219282,7.131896751149861e-06
YGL163C,0.0049504950495049506,0.0335666988510738,0.00015459904990709715
YGR123C,0.0033663366336633667,0.02827735305176087,6.303877139573398e-05
