0,1
YCL018W,5.114608246340626
YBR072W,4.286050121076228
YBR127C,4.137218771848833
YBR020W,3.9475736320937824
YBR196C,3.9009412592962858
YBL099W,3.582731378417202
YBR118W,3.3590020731685213
YBR160W,2.9578208667063723
YBL007C,2.6531391055112805
YJR045C,2.4936834131567167
YER177W,2.3661833806527284
YDL126C,2.3125916071356754
YBR017C,2.195186124623216
YBR055C,2.148814815885353
YBR106W,2.090007621966457
YBR159W,2.0555147661184687
YBL026W,2.0285631957993338
YAL021C,1.742146723370464
YAR007C,1.6091761205420079
YBL039C,1.558674801638762
YDR148C,1.552889828932525
YBL030C,1.493624628188021
YBL075C,1.4605483409760458
YCR034W,1.4367473151914425
YBL085W,1.3258771036630441
YDL055C,1.3172847834638717
YER022W,1.2653619417205644
YAL015C,1.2532632422046706
YBR036C,1.2470026849873672
YAR014C,1.194743707030169
YGR103W,1.179304858664246
YBR069C,1.16574192738333
YDR099W,1.134216781086429
YBR274W,1.0822746251518467
YDR502C,1.0715499821326107
YDL140C,0.9861924131020231
YDR225W,0.976908828179117
YFL018C,0.9739692368472939
YBL056W,0.9567403991098566
YCL037C,0.9493702788934386
YHR052W,0.9349804316241908
YJL141C,0.925123827932556
YDL143W,0.8969289999388717
YGL019W,0.889978706220281
YBR018C,0.8888367295934035
YBL049W,0.8811513540406657
YFL016C,0.8718354321724555
YDR155C,0.8679179101646253
YDR004W,0.8579460993535639
YAR019C,0.853341150421288
YER178W,0.8490222648355557
YBL045C,0.8412009192644572
YER006W,0.8405118600992848
YBL004W,0.8376908878764507
YKL152C,0.8305406827975443
YDR386W,0.8259999624339389
YBL002W,0.8154740368740158
YAL036C,0.8134926782843096
YDL014W,0.8112371989619844
YBR109C,0.7935872196847009
YBR234C,0.787351962389989
YBR011C,0.7719435554286145
YER114C,0.7709180702482415
YER091C,0.7621781099624079
YAL007C,0.7596577799595399
YAL016W,0.754249725291126
YBR193C,0.7445356519700586
YDL147W,0.7311420779985977
YBR155W,0.7277773582222448
YAR002W,0.7259250970824235
YAL041W,0.7243860050270381
YBR142W,0.698532820844368
YBL016W,0.698279536903731
YDR365C,0.6921945014300761
YDL212W,0.6855923923729488
YJL199C,0.6848590661186117
YER043C,0.6743858054257266
YER029C,0.6684283408493517
YAR027W,0.6526130402388007
YGR267C,0.6499603927390134
YBL021C,0.6423162847824824
YBR272C,0.6391671822567275
YDR176W,0.6221308861116196
YCR086W,0.621150309572454
YBR019C,0.6112260759456332
YFL045C,0.6054745217570077
YAL040C,0.6053111859700301
YDL087C,0.6042796093813217
YDR311W,0.6029544121634594
YAL032C,0.5989438212111713
YGL049C,0.5978728532979509
YDL100C,0.5976972624474135
YAR003W,0.5944930958704001
YIL033C,0.5884655852726106
YBL093C,0.5760562847841886
YBR253W,0.5758707061863019
YAR018C,0.5672417215373651
YCL032W,0.5610171404665161
YBR154C,0.5561100622044545
YGL197W,0.5553454564365154
YJL058C,0.5541093672264383
YAL029C,0.5525778367486894
YBR085W,0.5462508889702977
YGL172W,0.5405935760192476
YBR010W,0.5362726880128074
YBL103C,0.5354142273770348
YAL035W,0.533997819316601
YDL052C,0.53049806123504
YGL060W,0.5279727936921271
YBR110W,0.5186214286590123
YBL036C,0.5138326200621556
YBR054W,0.5084222051427558
YBR270C,0.5076903708104701
YDR174W,0.5049632165245539
YAL017W,0.5047950099076459
YER117W,0.5026252376820766
YBR176W,0.5008391828794607
YAL005C,0.49815038238560766
YDR453C,0.49461327568917973
YDR422C,0.49148465785298484
YAL018C,0.49119203808188455
YBR208C,0.47134463881256633
YBR275C,0.47123655352181115
YER103W,0.4693222311830037
YDR162C,0.46574232425540707
YJR159W,0.4620261055506256
YAL047C,0.45294313737352354
YHR112C,0.45145985653140686
YHR170W,0.451183599930933
YCR076C,0.4468245826211697
YER136W,0.4462793571678974
YHR193C,0.44259190112780533
YCL059C,0.43889892923104146
YDL031W,0.4336120494836429
YAL043C,0.4277022266736152
YDL232W,0.4230110804929086
YLR058C,0.4227251200573215
YDR229W,0.42256637190382335
YER132C,0.41879349249458336
YER009W,0.41782303274939464
YCL011C,0.4174098031811051
YCR035C,0.41712751285392113
YFL024C,0.41635501426603344
YDR429C,0.41430479614348753
YDR211W,0.4081549848669116
YDL153C,0.4078964779864044
YAR031W,0.406116748358104
YDL030W,0.40580043137927746
YBR175W,0.40309756197658886
YBL076C,0.40274753242717054
YDR318W,0.40154017590113805
YER126C,0.39916009075285674
YBL104C,0.3988798145482163
YDR110W,0.39293393425403844
YDR034C,0.39139074047023326
YDR219C,0.38995579304863554
YDR167W,0.3842257657690566
YBR132C,0.38254040493794217
YIL143C,0.38236639922792404
YBR137W,0.38192153179445837
YEL013W,0.38130418461927246
YHR033W,0.38043649055476203
YGL062W,0.3764785638884126
YFL041W,0.37444616829840865
YBR049C,0.37326712724944106
YDR334W,0.3720329657643391
YBR122C,0.37073328580926634
YDL195W,0.368293724704797
YEL066W,0.3660219942739588
YAL011W,0.364642981772075
YBL027W,0.36237227831620966
YDL065C,0.3617248362719363
YBR079C,0.3602949390762529
YGR241C,0.3596584293408323
YDL246C,0.35875328395405165
YBR119W,0.3577319535995436
YDR224C,0.357190310061286
YDL006W,0.3570790121021641
YCR093W,0.35597809075201453
YBR218C,0.35297855041074566
YDL081C,0.3495011879017286
YDR005C,0.34795273769790824
YBL032W,0.34767158879135557
YBR081C,0.3472943202175751
YGL037C,0.3465276288333485
YJR064W,0.34632168751959325
YCL054W,0.3443428141275562
YBR125C,0.34405971702883814
YJL061W,0.3435402890052872
YBR221C,0.34133435675569646
YBR171W,0.34112542127221934
YDL138W,0.3410983672052513
YBR280C,0.34037603332159116
YFR051C,0.33765686951001966
YER033C,0.336591852667539
YHL018W,0.3349107927970006
YAL002W,0.3320167126009662
YDR343C,0.33114217788182915
YBR025C,0.32708936178797915
YBR014C,0.32663279681703994
YCL063W,0.32396824802674923
YBR095C,0.32188389809365087
YDL108W,0.32040820099739103
YDR238C,0.31580932823922
YCR087C-A,0.315610887567899
YFR036W,0.3147053686828637
YDR087C,0.31356698648474224
YFL008W,0.3114249947000062
YAL027W,0.311263824129427
YDL042C,0.30729136952038755
YIL115C,0.30528021904395997
YBR239C,0.30444720826823374
YHR038W,0.30342606061786975
YLR354C,0.3020851730398429
YDR490C,0.30057899326819226
YGL225W,0.3001517261220218
YGL040C,0.2987810387806464
YDR533C,0.29686912982588615
YBL040C,0.2962144693591505
YCR087W,0.2945487342733173
YDR170C,0.2943875004752558
YBR260C,0.29397265327980365
YFR002W,0.29332374321970034
YGL090W,0.2926733594060467
YGR294W,0.2924346504593149
YKL135C,0.2920047526416981
YCR072C,0.2915790558524147
YBR279W,0.2902658619784565
YGL016W,0.28937052274613995
YDR054C,0.28922420097365326
YAL031C,0.28864329126831884
YDL051W,0.28821825751761826
YLR438W,0.2879789649273474
YLR284C,0.2858367966326929
YAL034W-A,0.28264431071479024
YLR082C,0.28212200317786607
YBR252W,0.28209015596620624
YGL189C,0.28131775741413145
YGL156W,0.28111496369456274
YBL005W,0.28030625234466283
YLR113W,0.2801976439342017
YDL127W,0.27974310831287014
YDR313C,0.2794621643538629
YJL218W,0.2789875831576084
YGL222C,0.27735270775064247
YDL224C,0.2773325367134849
YDR226W,0.27647353339982506
YER107C,0.2760931503781724
YBR231C,0.2757983977677342
YDR145W,0.27522168789721324
YHR156C,0.2751002578837737
YDR206W,0.27470426232873013
YAL012W,0.27469697535569126
YBR278W,0.27461020594860314
YAL059W,0.2729679757800813
YJR141W,0.27174456024767246
YLR377C,0.27156002941565993
YBL003C,0.27071244827330526
YBL009W,0.27068476928715496
YJL034W,0.26967355081366917
YDL172C,0.269140628306501
YBR289W,0.26836486146901195
YBL051C,0.2681491306208448
YEL055C,0.26721453213482044
YDR023W,0.26667927568782257
YBL023C,0.2658253730987434
YBL094C,0.2658128858543286
YAL019W,0.26470840699725645
YBR112C,0.262475382516784
YER062C,0.2621005248218394
YER138C,0.26209169971703
YLR094C,0.2614145753648375
YGL099W,0.2602533084583466
YBR170C,0.25988428390049984
YBR195C,0.25877573215092187
YGL166W,0.25836939571854733
YER157W,0.25805994257960935
YGR009C,0.25713709931256196
YER052C,0.25639428029470346
YBL079W,0.25619134353278133
YGL084C,0.2561385657908485
YGR095C,0.25613280118239845
YBL025W,0.2551320766789534
YKL088W,0.25442942972069826
YJR072C,0.2535124590512834
YBR271W,0.25298902271208257
YDR432W,0.25251344320451496
YAR008W,0.2522192526459559
YDR383C,0.2520524900470864
YDR194C,0.25171904639616555
YEL015W,0.250220905149797
YBR225W,0.24902028432592466
YDR359C,0.24887366358696394
YIL053W,0.2484666734773797
YHR079C-A,0.24704777896296165
YDL230W,0.2467362774658281
YCR008W,0.24666187989582533
YBR101C,0.24641648586368664
YDR022C,0.24621992514109722
YGL221C,0.24611412044345068
YHR025W,0.24611412044345068
YAL028W,0.2452061351048304
YJR050W,0.24457437788266026
YBR050C,0.24453413837851146
YDR500C,0.24442502277425598
YCL026C-A,0.24366890481408193
YFL013C,0.24305179382960185
YDR268W,0.2430150258225234
YDL019C,0.24269901539185432
YHL009C,0.24025719623103517
YBR074W,0.24011347382293033
YBL008W,0.2395042219158265
YHL027W,0.2389139596563437
YER079W,0.23679521089720645
YBL041W,0.2364261743706009
YBR087W,0.23577981686465016
YHR129C,0.2357625999247637
YLL034C,0.23553764456607554
YDR150W,0.23465324123493236
YAR035W,0.23441624008968204
YGL245W,0.2341517677932431
YGL236C,0.23406964698294677
YBR060C,0.23399674971454787
YAR033W,0.2337429409380761
YIL065C,0.2324940297539814
YHL023C,0.232302654352888
YER063W,0.23212283517135798
YDL097C,0.23145145012053206
